code	name	city	country	latlng	yaid
FUJ	Фуко	Фуко	jp	32.666389,128.832778	9624833
TSJ	Цусима	Цусима	jp	34.285,129.330556	9626265
LCE	Голосон	Ла-Сейба	hn	15.7425,-86.853056	9625624
MMJ	Мацумото	Мацумото	jp	36.166667,137.922778	9631625
HNA	Ханамаки	Ханамаки	jp	39.428611,141.135278	9625043
FSP	Сен-Пьер	Сен-Пьер	pm	46.762778,-56.173056	9630501
YQX	Гандер	Гандер	ca	48.936944,-54.568056	9624860
YCL	Шарло	Шарло	ca	47.983333,-66.333333	9629819
SOW	Шоу-Лоу	Шоу-Лоу	us	34.266667,-110.0	9632346
SVC	Силвер-Сити	Силвер-Сити	us	32.633333,-108.166667	9627815
YUM	Юма Интернэшнл	Юма	us	32.656582,-114.605972	9626592
FLG	Флагстафф-Паллиам	Флагстафф	us	35.140318,-111.669239	9624968
YYR	Гус-Бей	Гус-Бей	ca	53.319167,-60.425833	9624947
SBP	Сан-Луис Обиспо		us	35.237266,-120.642597	9629261
PGA	Падж	Падж	us	36.933333,-111.45	9630158
JUZ	Цуйчжоу	Цюйчжоу	cn	28.966667,118.833333	9631105
YOJ	Футнер Лейк	Хай Левел	ca	58.621389,-117.164722	9625098
MXL	Мексикали	Мехикали	mx	32.630556,-115.241667	9624243
CVM	Сьюдад-Виктория	Сьюдад-Виктория	mx	23.703333,-98.956389	9628536
TGZ	Тустла-Гутьеррес	Такстла-Гатиеррез	mx	16.561944,-93.026111	9626287
PAZ	Поса-Рика	Поза-Рика	mx	20.602778,-97.460833	9627343
YOL	Иола	Иола	ng	9.2575,12.430556	9632481
NLD	Кетцолкоатль	Нуево-Ларедо	mx	27.443889,-99.570556	9630092
VER	Веракрус	Веракруз	mx	19.145833,-96.187222	9630679
SLW	Сальтильо	Сальтильо	mx	25.549444,-100.945278	9629236
JAL	Джалапа	Джалапа	mx	19.475,-96.7975	9625271
PXM	Пуэрто-Эскондидо	Пуэрто-Эскондидо	mx	15.876944,-97.089167	9629168
REX	Рейноса	Рейносза	mx	26.008889,-98.228611	9632290
CPE	Кампече	Кампече	mx	19.816667,-90.500278	9632020
DGO	Дуранго	Дюранго	mx	24.124167,-104.528056	9629508
VSA	Вильяэрмоса	Виллахермоза	mx	17.996944,-92.8175	9630689
GMO	Гомбе		ng	10.2980555556,10.8988888889	9636958
TAM	Тампико	Генерал Ф Хавьер Мина	mx	22.296389,-97.865833	9626076
CME	Сьюдад-Дэль-Кармен	Сьюдад-Дэль-Кармен	mx	18.653611,-91.798889	9628533
ZLO	Мансанильо	Мансанильо	mx	19.144722,-104.558611	9625943
PDS	Педрас-Неграс	Педрас-Неграс	mx	28.6275,-100.535278	9627228
TPQ	Тепик	Тепик	mx	21.419444,-104.8425	9632400
CTM	Четумал	Четумал	mx	18.504722,-88.326944	9632069
ACV	Арката		us	40.978056,-124.108611	9626660
CUL	Кульякан	Кулиакан	mx	24.764444,-107.474722	9624470
MIU	Майдагери	Майдагери	ng	11.855278,13.080833	9631604
MAM	Матаморос	Матаморос	mx	25.77,-97.525278	9624164
CJS	Сьюдад-Хуарес	Сьюдад-Хуарез	mx	31.636111,-106.428611	9629866
LAP	Ла-Пас	Ла-Пас	mx	24.072778,-110.3625	9631240
LZC	Лазаро Карденас	Лазаро-Карденас	mx	18.001667,-102.220556	9631272
CLQ	Колима	Колима	mx	19.276944,-103.5775	9632098
LMM	Валле-дель-Фуэрте	Лос-Мочис	mx	25.685278,-109.080833	9625814
CXI	Кассиди (Остров Рождества)	Банана (Киритимати, Остров Рождества)	ki	1.991111,-157.358611	9629856
ROK	Рокгемптон	Рокгемптон	au	-23.381944,150.475278	9627519
CEN	Сьюдад-Обрегон	Сьюдад-Обрегон	mx	27.392778,-109.833056	9628535
MOV	Моранба	Моранба	au	-22.057778,148.0775	9624334
TAP	Тапачула Интернэшинл	Тапачула	mx	14.794444,-92.37	9626087
RMA	Рома	Рома	au	-26.545,148.774722	9630328
BDB	Бандаберг	Бандаберг	au	-24.903889,152.318611	9631993
EMD	Эмеральд	Эмеральд	au	-23.5675,148.179167	9630822
SUV	Нозори	Сува	fj	-18.044722,178.563056	9630534
TBU	Тонгатапу	Фуа'амоту	to	-21.238056,-175.137222	9626974
PPP	Прозерпин	Просерпайн	au	-20.495,148.552222	9627358
ZBL	Билоела	Билоела	au	-24.4,150.5	9631937
ISA	Маунт-Айза	Маунт-Айза	au	-20.663889,139.488611	9624368
MZG	Магун	Маканг	tw	23.568611,119.628333	9625903
MMU	Морристаун	Морристаун	us	40.8,-74.416667	9635006
TVU	Матеи	Тавеюни	fj	-16.7,179.883333	9630566
KDV	Кандаву	Кандаву	fj	-19.058333,178.1575	9625382
POG	Порт-Жантиль	Порт-Жантиль	ga	-0.711667,8.754444	9627305
LBS	Лабаса	Лабаса	fj	-16.467778,179.339722	9631244
KNH	Кинмен	Кинмен	tw	24.420556,118.344444	9625502
HIR	Хендерсон	Хониара	sb	-9.429444,160.051111	9625128
LRE	Лонгрич	Лонгрич	au	-23.434167,144.280278	9625797
CTL	Чарлевиль	Чарлевиль	au	-26.413333,146.2625	9628486
TSH	Тшикапа		cd	-6.433333,20.8	9629394
RRG	Родригес	Родригес	mu	-19.757778,63.361111	9627524
SVU	Савусаву	Савусаву	fj	-16.799167,179.338889	9627726
KOS	Сиануквиль	Сиануквиль	kh	10.579722,103.636944	9627811
BRM	Баркисимето	Баркисимето	ve	10.042778,-69.358611	9628073
LSP	им.Жозефа Камеджо	Лас-Пьедрас	ve	11.780833,-70.151389	9628840
PZO	Пуэрто Ордас	Пуэрто-Ордаз	ve	8.288611,-62.760278	9627374
MUN	Кирикире	Матурин	ve	9.749167,-63.153333	9624172
BNS	Баринас	Баринас	ve	8.619444,-70.220833	9628070
PMV	Делькарибе / Генерала С.Марино	Порламар	ve	10.913056,-63.9675	9627293
MCN	Мейкон		us	32.69285,-83.649211	9625878
BPX	Банда	Бангда	cn	30.551111,97.110556	9626774
MDK	Мбандака	Мбандака	cd	0.0225,18.288611	9624186
VLV	Валера	Валера	ve	9.340833,-70.584167	9626334
STD	Мейо Гуерреро	Санто-Доминго	ve	7.565,-72.035	9627685
CZE	Коро	Коро	ve	11.415,-69.681667	9634806
HUN	Хуалянь	Гуалиен	tw	24.023056,121.617778	9631469
ZSE	Сен-Пьер-де-ля-Реюньон	Сен-Пьер	re	-21.320833,55.425	9625954
HGN	Мэхонгсон	Ма-Хонг-Сан	th	19.301667,97.975	9625887
VIG	Эль-Вигиа	Эль-Вигиа	ve	8.624167,-71.672778	9624665
CUM	Кумана		ve	10.450278,-64.130556	9624472
SOM	Сан-Томе	Сан-Томе	ve	8.945278,-64.151111	9627636
MRD	Мерида	Мерида	ve	8.582222,-71.161111	9624229
LFR	Ла-Фриа		ve	8.239167,-72.271111	9625629
KGA	Кананга	Кананга	cd	-5.9,22.469167	9625381
LZY	Линчжи	Ньингчи	cn	29.621944,94.388611	9625749
JUH	Цзюхуашань	Чичжоу	cn	30.7402777778,117.686666667	9804701
JZH	Джиу-Жай Хуанглонг	Сон Пэн	cn	32.856667,103.683056	9630472
MAQ	Мэсот	Мае-Сот	th	16.699722,98.543611	9625888
PYY	Пай		th	19.371667,98.436667	9635077
PYH	Пуэрто-Аякучо	Пуэрто-Аякучо	ve	5.62,-67.606111	9627365
ENE	Энде	Энде	id	-8.849167,121.660556	9624690
LBJ	Лабуан-Баджо	Лабуан-Баджо	id	-8.486667,119.889167	9634980
BMU	Бима	Бима	id	-8.539722,118.687222	9628194
GER	Рафаэль Кабрера	Нуева-Герона	cu	21.834722,-82.783889	9626970
MOF	Маумере	Маумере	id	-8.640556,122.236944	9631626
PHS	Пхитсанулок	Фитсаналок	th	16.783056,100.279167	9627215
CIC	Чико	Чико	us	39.8,-121.85	9629837
OTH	Норт-Бенд	Норт-Бенд	us	43.417222,-124.246111	9626954
CEC	Мак-Намара-Филд	Кресент Сити	us	41.780278,-124.236667	9624452
WGP	Вайнгапу	Вайнгапу	id	-9.669167,120.301944	9626422
DIL	Коморо	Дили	tl	-8.546667,125.524722	9630774
MOD	Модесто	Модесто	us	37.625833,-120.954444	9628970
TCQ	Такна	Такна	pe	-18.053333,-70.275833	9626048
AYP	Янамилла		pe	-13.154722,-74.204444	9626727
CIX	Корнел Руис	Чиклайо	pe	-6.7875,-79.828056	9632072
TPP	Тарапото	Тарапото	pe	-6.508611,-76.373333	9626092
CUZ	Велаcко Астете	Куско	pe	-13.535833,-71.938889	9624481
TRU	Трухильо	Трухильо	pe	-8.084722,-79.109444	9626260
PEM	Пуэрто Мальдонадо	Пуэрто-Малдонадо	pe	-12.630556,-69.229167	9627373
LMT	Кламат-Фоллз	Кламат Фолс	us	42.156111,-121.733333	9625523
IQT	им.С.Ф.Секада	Икитос	pe	-3.784722,-73.308889	9631066
AQP	Родригес Баллон	Арекипа	pe	-16.341111,-71.583056	9631755
JUL	Хулиака	Хулиака	pe	-15.467222,-70.158056	9631102
JAU	Хауха	Джауджа	pe	-11.8,-75.5	9628746
TMC	Тамболака	Вайкабубак	id	-9.409722,119.244444	9626072
PIU	Пиуро	Пиура	pe	-5.205833,-80.616389	9627249
CJA	Кахамарка	Кахамарка	pe	-7.139167,-78.489444	9628359
RDD	Реддинг	Реддинг	us	40.508889,-122.293333	9632286
TBP	Тамбес		pe	-3.5525,-80.381389	9626277
PCL	Капитан-Ролден	Пукальпа	pe	-8.378056,-74.574167	9630260
SFG	Эсперанс		mf	18.05,-63.117	9624718
ANS	Андауайлас	Андахуэйлас	pe	-13.706389,-73.350278	9627957
FKS	Фукусима	Фукусима	jp	37.2275,140.430556	9624835
HUU	Гуанако	Гуанако	pe	-9.908333,-76.213889	9625159
ATA	Анта	Анта	pe	-13.483333,-72.133333	9632489
WUZ	Чаньчжоудао	Учжоу	cn	23.456667,111.248056	9631697
YUS	Юйшу		cn	32.8363888889,97.0361111111	9635520
GEA	Маджента	Нумеа	nc	-22.258333,166.472778	9630089
FGI	Фагали	Апиа	ws	-13.833333,-171.733333	9626639
GYU	Гуюань-Ши		cn	36.0788888889,106.216388889	9714210
JIC	Цзиньчан		cn	38.5419444444,102.348611111	9714209
THQ	Тяньшуй		cn	34.5597222222,105.86	9635503
ITO	Хило	Хило	us	19.721389,-155.048333	9631005
MKK	Молокай	Хоолеуа	us	21.152778,-157.096389	9625132
JHM	Капалуа	Капалуа	us	20.963056,-156.673056	9631511
LNY	Ланай	Ланаи	us	20.785556,-156.951389	9625680
MUE	Камуела	Камуела	us	20.001389,-155.668056	9631127
AEB	Босэ	Байзе	cn	23.72,106.960278	9626746
BGF	Банги	Банги	cf	4.398611,18.518889	9628058
BSG	Бата	Бата	gq	1.905556,9.805556	9629738
PNL	Пантеллерия	Пантеллерия	it	36.813333,11.960833	9630167
BKQ	Блакол	Блакол	au	-24.427778,145.428611	9631945
ULP	Куилпи	Куилпи	au	-26.612222,144.252778	9627405
WNR	Виндора	Виндора	au	-25.413056,142.667222	9626511
BVI	Бирдсвиль	Бирдсвиль	au	-25.8975,139.3475	9628202
BEU	Бедуир	Бедуир	au	-24.346111,139.460278	9628106
BQL	Булия	Булия	au	-22.913333,139.899722	9629768
ZIG	Зигунчор	Зигиншор	sn	12.555556,-16.281667	9626617
GOU	Гаруа	Гаруа	cm	9.335833,13.37	9624873
CUF	Левальдиги	Кунео	it	44.5475,7.623056	9624474
SFL	Сан-Филипе	Сан-Филипе	cv	14.9,-24.483333	9627687
EKO	Элко	Элко	us	40.825,-115.791667	9630819
BTM	Бьютт		us	45.954722,-112.4975	9628339
TWF	Твин-Фоллс		us	42.481667,-114.487778	9629419
PIH	Покателло	Покателло	us	42.909722,-112.595833	9627264
CDC	Седар-Сити	Сидар Сити	us	37.700833,-113.098889	9632056
ISC	Айсл-оф-Шилли	Острова Силли	gb	49.9133333333,-6.29166666667	9635488
LEQ	Лэндсенд		gb	50.102778,-5.670556	9628828
SLU	Виджи-Филд	Кастри	lc	14.020228,-60.992936	9627916
SAB	Остров Саба	Саба	bq	17.65,-63.216667	9627569
EUX	Сант-Эстатиус	Сен-Эстатиус	bq	17.496389,-62.979444	9627904
OGL	Огле		gy	6.8,-58.105556	9632207
ANM	Анцирабато	Анталаха	mg	-14.999444,50.320278	9626624
WMN	Мароантсетра	Мароантсетра	mg	-15.436667,49.688333	9629897
MJN	Амборови	Маджунга	mg	-15.667222,46.351944	9631357
TLE	Тулеар	Тулер	mg	-23.383333,43.728333	9626272
TMM	Таматаве	Таматаве	mg	-18.109444,49.3925	9626070
SMS	Сент-Мари	Санта-Мария	mg	-17.093889,49.815833	9635121
MOQ	Морондава	Морондава	mg	-20.284722,44.3175	9624341
NOS	Фаскене	Носси-Бе	mg	-13.311944,48.314722	9630088
PUQ	Пунта-Аренас	Пунта-Аренас	cl	-53.002778,-70.854722	9627383
ANF	Керро Морено	Антофагаста	cl	-23.444444,-70.445	9631742
CJC	Эль-Лоа	Калама	cl	-22.498056,-68.903611	9628362
LSC	Ла-Серена	Ла-Серена	cl	-29.916389,-71.199444	9634994
ARI	Чакаллута	Арика	cl	-18.348611,-70.338611	9632495
IQQ	Каванча	Икике	cl	-20.535278,-70.181389	9625240
CPO	Чамонате	Копьяпо	cl	-27.261667,-70.779167	9630703
PMC	Тепуал	Пуэрто-Монтт	cl	-41.438889,-73.093889	9629172
CCP	Карриел Сур	Консепсьон	cl	-36.772778,-73.063056	9628596
ZCO	Темуко	Темуко	cl	-38.766944,-72.637222	9626125
BBA	Тениенте-Видал	Балмаседа	cl	-45.916111,-71.689444	9626758
IPC	Матавери	Остров Пасхи	cl	-27.164722,-109.421944	9630799
MHC	Макмахон-Кэмп 4	Макмахон-Кемп	au	-31.933333,138.033333	9631347
DND	Данди	Данди	gb	56.452222,-3.025556	9629505
ZOS	Канал-Бало	Осорно	cl	-40.611389,-73.060556	9627088
ZAL	Пичой	Вальдивия	cl	-39.649444,-73.086389	9626330
ANR	Дерне	Антверпен	be	51.189444,4.460278	9631986
VLY	Англси	Холихед	gb	53.248333,-4.535278	9627967
ADZ	Остров Сан Андрес	Сан-Андрес	co	12.583611,-81.711111	9629243
BGA	Пало Негро	Букараманга	co	7.126389,-73.184722	9632589
NVA	Ла Маргуита	Нейва	co	2.950278,-75.293889	9629012
LCX	Ляньчэн	Лунъянь	cn	25.675556,116.745556	9625798
IBE	Ибаге		co	4.421667,-75.133333	9625186
AXM	Эль Эден	Армения	co	4.452778,-75.766389	9626670
CUC	Камило Дазо	Кукута	co	7.9275,-72.511667	9630728
PEI	Матекана	Перейра	co	4.812778,-75.739444	9627192
SMR	Симон Боливар	Санта-Марта	co	11.119722,-74.230556	9625013
MZL	Сантагуида	Манисалес	co	5.029722,-75.464722	9625935
EJA	Варигуес	Барранкабермея	co	7.024444,-73.806667	9629729
VVC	Ла-Вангардия	Виллавиценсио	co	4.167778,-73.613889	9626387
IPI	Ипиалес	Ипиалес	co	0.861944,-77.671667	9625237
SJE	Сан-Хосе Дэль Гуавиаре	Сан-Хосе-дель-Гуавьяре	co	2.579722,-72.639444	9627616
PPN	Махангара	Попаян	co	2.454444,-76.609444	9630227
MTR	С.Джеронимо	Монтериа	co	8.823611,-75.825833	9628988
FLA	Капитолио	Флоренция	co	1.589167,-75.564444	9629527
SIA	Хигуан		cn	34.376667,109.119999	9626536
PSO	Кано	Пасто	co	1.396111,-77.291389	9630177
EYP	Эль-Йопал	Эль-Йопал	co	5.319167,-72.383889	9630815
VUP	Вайедупар	Валледапар	co	10.435,-73.249444	9632440
PUU	Пуэрто Асис		co	0.505278,-76.500833	9630261
AUC	Араука	Араука	co	7.068889,-70.736944	9631752
LQM	Пуэрто Легуизамо	Пуэрто-Легуизамо	co	-0.182222,-74.770833	9630264
VGZ	Виллагарзон	Виллагарзон	co	0.978889,-76.605556	9626385
PDA	Пуэрто-Инирида	Пуэрто-Инирида	co	3.853611,-67.906111	9630263
CZU	Корозал	Корозал	co	9.332778,-75.285556	9630710
UIB	Кибдо	Кибдо	co	5.690833,-76.641111	9629201
LET	им.Генерала A.В.Кобо	Летисиа	co	-4.193611,-69.943056	9628872
RCH	Риоача	Риохача	co	11.526111,-72.925833	9627499
VLN	Валенсия	Валенсия	ve	10.149722,-67.928333	9623778
IXS	Силчар	Силчар	in	24.913056,92.978611	9629292
TME	Таме	Таме	co	6.451111,-71.760278	9626073
AJL	Аиджал	Айзол	in	23.746667,92.802778	9628038
SHL	Шиллонг	Шиллонг	in	25.7,91.983333	9629277
APO	Апартадо	Апартадо	co	7.033333,-77.2	9626637
PHE	Порт-Хедленд	Порт-Хедленд	au	-20.377778,118.626389	9630238
ZNE	Ньюман	Ньюман	au	-23.417778,119.802778	9630069
GET	Джералдтон	Джералдтон	au	-28.796111,114.7075	9624901
JRH	Джорхат	Джорхат	in	26.731667,94.175556	9631495
PBO	Параберду	Параберду	au	-23.171111,117.745278	9632232
ALH	Олбани	Албани	au	-34.943333,117.808889	9634273
LEA	Лермонт	Эксмаут	au	-22.235556,114.088611	9625710
BME	Брум	Брум	au	-17.944722,122.231667	9628298
KGI	Калгурли-Боулдер	Калгурли-Боулдер	au	-30.789444,121.461667	9631118
EPR	Эсперанс	Эсперанс	au	-33.684444,121.822778	9634834
ONS	Онслоу		au	-21.666667,115.1	9627052
BYP	Баримунья		au	-22.6725,119.165833333	9810385
